GEOID,Human,Natural,Undetermined,Unknown,Year
40003,1.0,1.0,,,2000
40005,1.0,,,,2000
40015,16.0,,,,2000
40031,16.0,4.0,,,2000
40033,1.0,1.0,,,2000
40037,1.0,1.0,,,2000
40039,2.0,,,,2000
40041,27.0,,,,2000
40043,2.0,,,,2000
40049,3.0,,,,2000
40051,1.0,,,,2000
40061,3.0,,,,2000
40069,1.0,,,,2000
40071,5.0,,,,2000
40075,5.0,,,,2000
40077,8.0,,,,2000
40079,31.0,,,,2000
40089,52.0,1.0,,,2000
40091,1.0,,,,2000
40095,1.0,,,,2000
40097,2.0,,,,2000
40099,9.0,,,,2000
40101,1.0,,,,2000
40111,2.0,,,,2000
40113,29.0,,,,2000
40115,11.0,,,,2000
40121,10.0,,,,2000
40123,4.0,1.0,,,2000
40127,5.0,,,,2000
40133,1.0,,,,2000
40135,4.0,,,,2000
40137,1.0,,,,2000
40139,1.0,2.0,,,2000
40141,1.0,,,,2000
40149,1.0,,,,2000
40153,,3.0,,,2000
41001,11.0,42.0,,,2000
41003,1.0,,,,2000
41005,24.0,1.0,,,2000
41009,1.0,,,,2000
41011,3.0,3.0,,,2000
41013,14.0,48.0,,,2000
41015,2.0,2.0,,,2000
41017,96.0,32.0,,,2000
41019,22.0,20.0,,,2000
41021,,5.0,,,2000
41023,14.0,73.0,,,2000
41025,7.0,37.0,,,2000
41027,13.0,,,,2000
41029,8.0,17.0,,,2000
41031,63.0,2.0,,,2000
41033,8.0,5.0,,,2000
41035,47.0,33.0,,,2000
41037,18.0,25.0,,,2000
41039,40.0,25.0,,,2000
41041,1.0,,,,2000
41043,17.0,6.0,,,2000
41045,9.0,18.0,,,2000
41047,13.0,1.0,,,2000
41049,4.0,4.0,,,2000
41051,3.0,,,,2000
41053,1.0,,,,2000
41055,,1.0,,,2000
41059,23.0,3.0,,,2000
41061,7.0,18.0,,,2000
41063,4.0,40.0,,,2000
41065,22.0,5.0,,,2000
41067,1.0,,,,2000
41069,5.0,10.0,,,2000
42047,2.0,,,,2000
42053,4.0,,,,2000
42083,1.0,,,,2000
42095,1.0,,,,2000
42103,1.0,,,,2000
42123,4.0,,,,2000
45001,4.0,2.0,,,2000
45003,4.0,6.0,,,2000
45011,4.0,6.0,,,2000
45015,108.0,4.0,,,2000
45019,95.0,2.0,,,2000
45025,4.0,3.0,,,2000
45037,1.0,,,,2000
45065,3.0,,,,2000
45073,16.0,,,,2000
45087,1.0,,,,2000
46007,7.0,7.0,,,2000
46009,1.0,,,,2000
46013,1.0,,,,2000
46017,59.0,3.0,,,2000
46031,78.0,15.0,,,2000
46033,16.0,64.0,,,2000
46035,1.0,,,,2000
46041,44.0,9.0,,,2000
46043,1.0,,,,2000
46047,,17.0,,,2000
46053,2.0,,,,2000
46063,,2.0,,,2000
46065,1.0,1.0,,,2000
46069,2.0,1.0,,,2000
46071,4.0,1.0,,,2000
46075,1.0,2.0,,,2000
46079,1.0,,,,2000
46081,15.0,10.0,,,2000
46085,35.0,7.0,,,2000
46087,1.0,,,,2000
46091,1.0,,,,2000
46093,,3.0,,,2000
46095,28.0,,,,2000
46102,354.0,24.0,,,2000
46103,34.0,50.0,,,2000
46109,4.0,,,,2000
46117,1.0,1.0,,,2000
46121,231.0,,,,2000
46123,2.0,,,,2000
46137,26.0,17.0,,,2000
47005,1.0,,,,2000
47009,3.0,1.0,,,2000
47019,5.0,,,,2000
47029,4.0,1.0,,,2000
47049,2.0,,,,2000
47059,1.0,,,,2000
47065,1.0,,,,2000
47071,1.0,,,,2000
47079,3.0,,,,2000
47081,1.0,,,,2000
47085,1.0,,,,2000
47091,1.0,,,,2000
47101,1.0,,,,2000
47123,30.0,,,,2000
47139,8.0,1.0,,,2000
47151,2.0,,,,2000
47155,2.0,1.0,,,2000
47161,1.0,,,,2000
47163,1.0,,,,2000
47171,4.0,,,,2000
47179,4.0,1.0,,,2000
47181,1.0,,,,2000
47187,1.0,2.0,,,2000
48005,10.0,2.0,,,2000
48007,,5.0,,,2000
48039,5.0,3.0,,,2000
48043,5.0,8.0,,,2000
48053,2.0,,,,2000
48057,1.0,1.0,,,2000
48061,11.0,,,,2000
48071,11.0,1.0,,,2000
48109,,4.0,,,2000
48141,1.0,,,,2000
48147,1.0,1.0,,,2000
48171,,1.0,,,2000
48199,6.0,1.0,,,2000
48215,6.0,1.0,,,2000
48225,8.0,1.0,,,2000
48233,5.0,,,,2000
48241,4.0,3.0,,,2000
48245,10.0,4.0,,,2000
48321,1.0,,,,2000
48339,3.0,1.0,,,2000
48341,1.0,,,,2000
48373,2.0,2.0,,,2000
48375,3.0,3.0,,,2000
48403,7.0,5.0,,,2000
48405,1.0,4.0,,,2000
48407,6.0,1.0,,,2000
48419,3.0,1.0,,,2000
48427,1.0,,,,2000
48455,7.0,1.0,,,2000
48457,2.0,1.0,,,2000
48465,1.0,,,,2000
48471,3.0,,,,2000
48479,1.0,,,,2000
48485,2.0,,,,2000
48497,5.0,,,,2000
49001,4.0,73.0,,,2000
49003,2.0,12.0,,,2000
49005,10.0,12.0,,,2000
49007,1.0,14.0,,,2000
49009,7.0,18.0,,,2000
49011,6.0,1.0,,,2000
49013,1.0,28.0,,,2000
49015,5.0,13.0,,,2000
49017,9.0,90.0,,,2000
49019,10.0,39.0,,,2000
49021,3.0,65.0,,,2000
49023,3.0,56.0,,,2000
49025,13.0,61.0,,,2000
49027,4.0,59.0,,,2000
49029,,1.0,,,2000
49031,1.0,4.0,,,2000
49033,1.0,8.0,,,2000
49035,11.0,8.0,,,2000
49037,8.0,195.0,,,2000
49039,1.0,11.0,,,2000
49041,3.0,42.0,,,2000
49043,2.0,8.0,,,2000
49045,14.0,82.0,,,2000
49047,19.0,55.0,,,2000
49049,25.0,44.0,,,2000
49051,21.0,20.0,,,2000
49053,13.0,45.0,,,2000
49055,2.0,11.0,,,2000
49057,4.0,1.0,,,2000
51003,1.0,,,,2000
51005,3.0,1.0,,,2000
51009,1.0,1.0,,,2000
51015,8.0,1.0,,,2000
51017,2.0,,,,2000
51019,1.0,4.0,,,2000
51021,2.0,1.0,,,2000
51023,3.0,2.0,,,2000
51045,2.0,,,,2000
51051,2.0,,,,2000
51063,,1.0,,,2000
51069,,1.0,,,2000
51077,1.0,,,,2000
51079,1.0,,,,2000
51087,,1.0,,,2000
51095,1.0,,,,2000
51105,7.0,,,,2000
51113,2.0,,,,2000
51121,,1.0,,,2000
51131,1.0,,,,2000
51139,,2.0,,,2000
51153,2.0,,,,2000
51155,1.0,,,,2000
51157,2.0,,,,2000
51163,2.0,1.0,,,2000
51165,2.0,1.0,,,2000
51169,1.0,,,,2000
51171,1.0,2.0,,,2000
51185,1.0,,,,2000
51187,1.0,1.0,,,2000
51195,4.0,,,,2000
51630,,1.0,,,2000
51810,1.0,,,,2000
53001,3.0,,,,2000
53003,1.0,2.0,,,2000
53005,7.0,,,,2000
53007,21.0,15.0,,,2000
53009,5.0,,,,2000
53013,1.0,2.0,,,2000
53017,2.0,1.0,,,2000
53019,39.0,43.0,,,2000
53021,2.0,,,,2000
53023,1.0,,,,2000
53025,10.0,2.0,,,2000
53031,4.0,3.0,,,2000
53033,6.0,,,,2000
53037,35.0,,,,2000
53039,8.0,,,,2000
53041,2.0,,,,2000
53043,1.0,,,,2000
53045,3.0,,,,2000
53047,52.0,75.0,,,2000
53051,3.0,13.0,,,2000
53053,7.0,,,,2000
53057,,2.0,,,2000
53059,14.0,4.0,,,2000
53061,3.0,1.0,,,2000
53063,2.0,,,,2000
53065,28.0,10.0,,,2000
53071,8.0,,,,2000
53073,1.0,2.0,,,2000
53077,64.0,9.0,,,2000
54019,6.0,,,,2000
54025,1.0,1.0,,,2000
54031,2.0,2.0,,,2000
54071,1.0,,,,2000
54075,2.0,,,,2000
54081,3.0,,,,2000
54089,1.0,,,,2000
55003,3.0,1.0,,,2000
55007,4.0,1.0,,,2000
55037,1.0,,,,2000
55041,2.0,,,,2000
55051,1.0,,,,2000
55053,3.0,,,,2000
55063,1.0,,,,2000
55069,1.0,,,,2000
55078,44.0,,,,2000
55085,1.0,,,,2000
55099,1.0,,,,2000
55109,2.0,,,,2000
55113,6.0,,,,2000
55125,51.0,,,,2000
55129,1.0,,,,2000
56001,8.0,30.0,,,2000
56003,2.0,2.0,,,2000
56005,1.0,7.0,,,2000
56007,8.0,24.0,,,2000
56009,2.0,20.0,,,2000
56011,1.0,8.0,,,2000
56013,38.0,43.0,,,2000
56017,,8.0,,,2000
56019,4.0,10.0,,,2000
56023,3.0,35.0,,,2000
56025,2.0,12.0,,,2000
56029,7.0,22.0,,,2000
56031,,2.0,,,2000
56033,1.0,7.0,,,2000
56035,7.0,20.0,,,2000
56037,13.0,26.0,,,2000
56039,23.0,67.0,,,2000
56041,1.0,2.0,,,2000
56043,6.0,7.0,,,2000
56045,,2.0,,,2000
01003,,1.0,,,2001
01007,6.0,1.0,,,2001
01015,4.0,1.0,,,2001
01021,1.0,1.0,,,2001
01027,5.0,1.0,,,2001
01029,17.0,1.0,,,2001
01033,1.0,1.0,,,2001
01039,2.0,,,,2001
01049,1.0,,,,2001
01053,2.0,,,,2001
01065,1.0,,,,2001
01079,3.0,1.0,,,2001
01087,2.0,,,,2001
01105,1.0,2.0,,,2001
01121,7.0,,,,2001
01133,5.0,,,,2001
04001,54.0,132.0,,,2001
04003,41.0,17.0,,,2001
04005,230.0,541.0,,,2001
04007,314.0,148.0,,,2001
04009,129.0,57.0,,,2001
04011,4.0,50.0,,,2001
04012,46.0,2.0,,,2001
04013,112.0,11.0,,,2001
04015,47.0,169.0,,,2001
04017,139.0,123.0,,,2001
04019,44.0,28.0,,,2001
04021,84.0,3.0,,,2001
04023,13.0,3.0,,,2001
04025,83.0,53.0,,,2001
04027,8.0,,,,2001
05003,1.0,,,,2001
05005,3.0,1.0,,,2001
05033,4.0,1.0,,,2001
05047,1.0,1.0,,,2001
05051,7.0,1.0,,,2001
05071,8.0,,,,2001
05083,3.0,,,,2001
05089,,1.0,,,2001
05095,1.0,,,,2001
05097,18.0,8.0,,,2001
05101,5.0,,,,2001
05105,2.0,2.0,,,2001
05113,6.0,8.0,,,2001
05115,4.0,,,,2001
05125,3.0,,,,2001
05127,6.0,4.0,,,2001
05129,3.0,1.0,,,2001
05131,,2.0,,,2001
05137,4.0,,,,2001
05141,1.0,,,,2001
05143,1.0,,,,2001
05147,3.0,1.0,,,2001
05149,,3.0,,,2001
06003,19.0,39.0,,,2001
06005,12.0,3.0,,,2001
06007,9.0,2.0,,,2001
06009,15.0,,,,2001
06011,6.0,,,,2001
06015,22.0,30.0,,,2001
06017,107.0,18.0,,,2001
06019,37.0,53.0,,,2001
06021,9.0,,,,2001
06023,263.0,12.0,,,2001
06025,23.0,,,,2001
06027,10.0,9.0,,,2001
06029,40.0,5.0,,,2001
06031,1.0,,,,2001
06033,12.0,1.0,,,2001
06035,16.0,100.0,,,2001
06037,106.0,6.0,,,2001
06039,22.0,4.0,,,2001
06041,7.0,,,,2001
06043,38.0,40.0,,,2001
06045,56.0,,,,2001
06047,8.0,1.0,,,2001
06049,14.0,198.0,,,2001
06051,16.0,71.0,,,2001
06053,13.0,,,,2001
06055,1.0,,,,2001
06057,27.0,4.0,,,2001
06059,5.0,1.0,,,2001
06061,28.0,8.0,,,2001
06063,55.0,82.0,,,2001
06065,78.0,12.0,,,2001
06067,4.0,,,,2001
06069,4.0,1.0,,,2001
06071,141.0,30.0,,,2001
06073,194.0,12.0,,,2001
06075,4.0,,,,2001
06079,6.0,,,,2001
06083,10.0,,,,2001
06089,59.0,46.0,,,2001
06091,20.0,26.0,,,2001
06093,56.0,252.0,,,2001
06097,1.0,,,,2001
06099,1.0,,,,2001
06103,15.0,9.0,,,2001
06105,51.0,47.0,,,2001
06107,60.0,37.0,,,2001
06109,48.0,58.0,,,2001
06111,16.0,1.0,,,2001
06115,9.0,1.0,,,2001
08001,4.0,,,,2001
08003,,2.0,,,2001
08007,1.0,40.0,,,2001
08009,1.0,,,,2001
08013,12.0,6.0,,,2001
08015,7.0,11.0,,,2001
08019,3.0,2.0,,,2001
08021,,3.0,,,2001
08027,1.0,2.0,,,2001
08029,,11.0,,,2001
08033,2.0,11.0,,,2001
08035,4.0,18.0,,,2001
08037,15.0,26.0,,,2001
08041,7.0,5.0,,,2001
08043,3.0,16.0,,,2001
08045,,60.0,,,2001
08047,,1.0,,,2001
08049,9.0,5.0,,,2001
08051,3.0,7.0,,,2001
08053,1.0,7.0,,,2001
08055,,4.0,,,2001
08057,,9.0,,,2001
08059,3.0,23.0,,,2001
08065,2.0,1.0,,,2001
08067,9.0,49.0,,,2001
08069,14.0,31.0,,,2001
08077,9.0,54.0,,,2001
08079,,6.0,,,2001
08081,3.0,166.0,,,2001
08083,16.0,78.0,,,2001
08085,1.0,38.0,,,2001
08089,,2.0,,,2001
08091,4.0,1.0,,,2001
08093,6.0,25.0,,,2001
08097,5.0,5.0,,,2001
08101,1.0,3.0,,,2001
08103,4.0,189.0,,,2001
08105,,3.0,,,2001
08107,4.0,16.0,,,2001
08109,1.0,10.0,,,2001
08113,1.0,14.0,,,2001
08117,5.0,6.0,,,2001
08119,3.0,8.0,,,2001
08123,1.0,2.0,,,2001
10005,2.0,,,,2001
11001,3.0,,,,2001
12003,13.0,3.0,,,2001
12009,2.0,15.0,,,2001
12011,2.0,,,,2001
12021,14.0,41.0,,,2001
12023,6.0,8.0,,,2001
12029,2.0,,,,2001
12033,,1.0,,,2001
12037,2.0,,,,2001
12043,7.0,2.0,,,2001
12051,7.0,,,,2001
12055,1.0,,,,2001
12069,18.0,15.0,,,2001
12073,16.0,3.0,,,2001
12075,1.0,,,,2001
12077,7.0,3.0,,,2001
12083,56.0,27.0,,,2001
12086,10.0,10.0,,,2001
12087,3.0,12.0,,,2001
12099,,15.0,,,2001
12107,4.0,1.0,,,2001
12127,2.0,3.0,,,2001
12129,11.0,3.0,,,2001
13011,1.0,,,,2001
13039,,1.0,,,2001
13049,1.0,7.0,,,2001
13051,1.0,,,,2001
13055,6.0,,,,2001
13067,2.0,1.0,,,2001
13111,10.0,,,,2001
13115,1.0,,,,2001
13123,3.0,1.0,,,2001
13129,1.0,,,,2001
13133,3.0,,,,2001
13135,1.0,,,,2001
13137,5.0,,,,2001
13159,5.0,,,,2001
13169,3.0,,,,2001
13187,13.0,,,,2001
13191,2.0,,,,2001
13213,2.0,,,,2001
13237,2.0,,,,2001
13241,32.0,,,,2001
13257,10.0,,,,2001
13291,14.0,,,,2001
13295,1.0,2.0,,,2001
13299,,3.0,,,2001
13311,1.0,,,,2001
13313,2.0,,,,2001
16001,21.0,,,,2001
16003,14.0,26.0,,,2001
16005,8.0,10.0,,,2001
16007,3.0,7.0,,,2001
16009,5.0,2.0,,,2001
16011,9.0,2.0,,,2001
16013,12.0,7.0,,,2001
16015,14.0,55.0,,,2001
16017,1.0,25.0,,,2001
16019,3.0,28.0,,,2001
16021,4.0,40.0,,,2001
16023,4.0,10.0,,,2001
16025,4.0,4.0,,,2001
16027,4.0,,,,2001
16029,2.0,2.0,,,2001
16031,16.0,22.0,,,2001
16033,5.0,6.0,,,2001
16035,4.0,15.0,,,2001
16037,20.0,22.0,,,2001
16039,42.0,27.0,,,2001
16041,2.0,1.0,,,2001
16043,6.0,10.0,,,2001
16045,,12.0,,,2001
16047,13.0,1.0,,,2001
16049,18.0,143.0,,,2001
16051,3.0,2.0,,,2001
16053,11.0,3.0,,,2001
16055,10.0,7.0,,,2001
16057,2.0,1.0,,,2001
16059,9.0,36.0,,,2001
16061,1.0,,,,2001
16063,13.0,2.0,,,2001
16065,,1.0,,,2001
16067,3.0,1.0,,,2001
16069,19.0,1.0,,,2001
16071,1.0,30.0,,,2001
16073,18.0,22.0,,,2001
16075,6.0,1.0,,,2001
16077,3.0,10.0,,,2001
16079,4.0,40.0,,,2001
16081,,2.0,,,2001
16083,5.0,11.0,,,2001
16085,12.0,78.0,,,2001
16087,6.0,3.0,,,2001
17003,4.0,1.0,,,2001
17059,2.0,,,,2001
17069,9.0,,,,2001
17077,5.0,2.0,,,2001
17087,1.0,,,,2001
17151,5.0,,,,2001
17181,4.0,,,,2001
17197,1.0,,,,2001
17199,1.0,,,,2001
18013,2.0,,,,2001
18025,10.0,,,,2001
18037,1.0,,,,2001
18051,1.0,,,,2001
18071,8.0,1.0,,,2001
18089,19.0,,,,2001
18093,5.0,,,,2001
18101,4.0,,,,2001
18105,3.0,,,,2001
18117,16.0,,,,2001
18123,13.0,,,,2001
18125,1.0,,,,2001
18127,12.0,,,,2001
18137,2.0,,,,2001
19085,2.0,1.0,,,2001
19171,2.0,,,,2001
20031,2.0,,,,2001
20085,1.0,,,,2001
20107,4.0,,,,2001
20111,3.0,,,,2001
20129,4.0,,,,2001
20131,2.0,,,,2001
20147,4.0,,,,2001
20155,1.0,,,,2001
20185,4.0,,,,2001
20191,1.0,,,,2001
20201,,1.0,,,2001
21011,1.0,,,,2001
21013,1.0,,,,2001
21051,33.0,,,,2001
21061,4.0,,,,2001
21109,15.0,,,,2001
21125,9.0,,,,2001
21129,3.0,,,,2001
21131,17.0,,,,2001
21147,41.0,,,,2001
21165,1.0,,,,2001
21175,1.0,,,,2001
21189,3.0,,,,2001
21193,1.0,,,,2001
21197,3.0,,,,2001
21199,4.0,,,,2001
21203,2.0,,,,2001
21205,2.0,,,,2001
21235,12.0,,,,2001
21237,3.0,,,,2001
22023,4.0,10.0,,,2001
22043,5.0,,,,2001
22059,1.0,,,,2001
22069,1.0,,,,2001
22071,1.0,,,,2001
22073,1.0,,,,2001
22079,17.0,,,,2001
22103,6.0,3.0,,,2001
22111,2.0,,,,2001
22115,5.0,,,,2001
22119,1.0,,,,2001
23009,6.0,,,,2001
23017,1.0,2.0,,,2001
23029,5.0,1.0,,,2001
24019,4.0,,,,2001
24021,3.0,,,,2001
24031,1.0,,,,2001
24033,3.0,,,,2001
24035,1.0,,,,2001
24043,1.0,1.0,,,2001
25001,2.0,1.0,,,2001
25017,,1.0,,,2001
26001,,1.0,,,2001
26003,1.0,,,,2001
26019,1.0,,,,2001
26035,2.0,,,,2001
26039,1.0,,,,2001
26041,1.0,,,,2001
26061,1.0,,,,2001
26069,4.0,2.0,,,2001
26083,,1.0,,,2001
26085,8.0,1.0,,,2001
26089,3.0,,,,2001
26097,1.0,,,,2001
26101,5.0,,,,2001
26105,4.0,1.0,,,2001
26109,1.0,,,,2001
26123,17.0,,,,2001
26129,2.0,,,,2001
26131,2.0,,,,2001
26135,6.0,1.0,,,2001
26165,3.0,,,,2001
27005,34.0,,,,2001
27007,235.0,,,,2001
27011,1.0,,,,2001
27021,31.0,1.0,,,2001
27029,15.0,,,,2001
27031,15.0,2.0,,,2001
27043,1.0,,,,2001
27053,1.0,,,,2001
27057,4.0,,,,2001
27061,5.0,2.0,,,2001
27075,8.0,2.0,,,2001
27087,24.0,,,,2001
27095,1.0,,,,2001
27111,2.0,,,,2001
27119,3.0,,,,2001
27131,1.0,,,,2001
27137,31.0,1.0,,,2001
27139,13.0,,,,2001
27141,4.0,1.0,,,2001
27149,1.0,,,,2001
27167,1.0,,,,2001
28001,3.0,,,,2001
28005,1.0,,,,2001
28007,,1.0,,,2001
28009,5.0,,,,2001
28011,1.0,,,,2001
28017,2.0,,,,2001
28019,1.0,,,,2001
28029,1.0,,,,2001
28035,4.0,1.0,,,2001
28037,2.0,1.0,,,2001
28039,1.0,,,,2001
28041,1.0,,,,2001
28047,14.0,,,,2001
28059,8.0,,,,2001
28067,3.0,,,,2001
28071,2.0,,,,2001
28081,3.0,,,,2001
28089,1.0,,,,2001
28093,8.0,,,,2001
28103,1.0,,,,2001
28105,4.0,,,,2001
28111,30.0,2.0,,,2001
28115,2.0,,,,2001
28123,3.0,,,,2001
28129,2.0,,,,2001
28131,4.0,,,,2001
28141,1.0,,,,2001
28153,7.0,,,,2001
28157,1.0,,,,2001
28159,2.0,,,,2001
29009,1.0,,,,2001
29023,1.0,,,,2001
29035,3.0,,,,2001
29043,15.0,,,,2001
29055,6.0,,,,2001
29065,40.0,1.0,,,2001
29067,1.0,,,,2001
29091,4.0,,,,2001
29093,10.0,,,,2001
29105,8.0,,,,2001
29123,4.0,,,,2001
29149,20.0,,,,2001
29153,7.0,,,,2001
29161,3.0,,,,2001
29169,2.0,1.0,,,2001
29179,33.0,,,,2001
29181,3.0,,,,2001
29203,29.0,,,,2001
29209,1.0,,,,2001
29213,16.0,,,,2001
29215,4.0,,,,2001
29221,7.0,,,,2001
29223,28.0,,,,2001
30001,8.0,14.0,,,2001
30003,93.0,40.0,,,2001
30005,38.0,4.0,,,2001
30009,3.0,4.0,,,2001
30011,,7.0,,,2001
30013,3.0,1.0,,,2001
30015,17.0,,,,2001
30023,1.0,,,,2001
30027,,13.0,,,2001
30029,40.0,45.0,,,2001
30031,15.0,17.0,,,2001
30033,1.0,9.0,,,2001
30035,64.0,1.0,,,2001
30037,,2.0,,,2001
30039,4.0,12.0,,,2001
30041,44.0,1.0,,,2001
30043,11.0,5.0,,,2001
30045,1.0,3.0,,,2001
30047,44.0,7.0,,,2001
30049,12.0,19.0,,,2001
30053,47.0,41.0,,,2001
30055,1.0,,,,2001
30057,4.0,5.0,,,2001
30059,4.0,6.0,,,2001
30061,12.0,13.0,,,2001
30063,18.0,19.0,,,2001
30065,,1.0,,,2001
30067,3.0,15.0,,,2001
30069,,3.0,,,2001
30071,2.0,5.0,,,2001
30073,4.0,,,,2001
30075,,39.0,,,2001
30077,2.0,10.0,,,2001
30081,19.0,31.0,,,2001
30083,2.0,,,,2001
30085,81.0,2.0,,,2001
30087,32.0,32.0,,,2001
30089,23.0,43.0,,,2001
30093,2.0,1.0,,,2001
30095,4.0,1.0,,,2001
30097,,3.0,,,2001
30099,1.0,,,,2001
30105,7.0,1.0,,,2001
30107,,2.0,,,2001
30111,1.0,7.0,,,2001
31031,1.0,,,,2001
31045,,2.0,,,2001
31069,,2.0,,,2001
31165,1.0,10.0,,,2001
31171,1.0,,,,2001
31173,9.0,,,,2001
31177,1.0,,,,2001
32001,5.0,6.0,,,2001
32003,67.0,77.0,,,2001
32005,11.0,9.0,,,2001
32007,26.0,122.0,,,2001
32011,2.0,44.0,,,2001
32013,30.0,33.0,,,2001
32015,3.0,37.0,,,2001
32017,11.0,115.0,,,2001
32019,3.0,8.0,,,2001
32021,,8.0,,,2001
32023,5.0,36.0,,,2001
32027,12.0,26.0,,,2001
32029,4.0,,,,2001
32031,18.0,45.0,,,2001
32033,8.0,204.0,,,2001
32510,5.0,2.0,,,2001
33003,1.0,2.0,,,2001
33007,1.0,,,,2001
33009,12.0,,,,2001
34009,1.0,,,,2001
34025,1.0,,,,2001
34037,5.0,,,,2001
35001,18.0,19.0,,,2001
35003,13.0,120.0,,,2001
35005,1.0,4.0,,,2001
35006,59.0,48.0,,,2001
35007,,1.0,,,2001
35013,,2.0,,,2001
35015,4.0,20.0,,,2001
35017,4.0,43.0,,,2001
35023,1.0,1.0,,,2001
35025,1.0,1.0,,,2001
35027,6.0,35.0,,,2001
35028,,1.0,,,2001
35029,1.0,3.0,,,2001
35031,84.0,39.0,,,2001
35033,,1.0,,,2001
35035,72.0,41.0,,,2001
35039,16.0,191.0,,,2001
35041,1.0,,,,2001
35043,41.0,46.0,,,2001
35045,18.0,53.0,,,2001
35047,,14.0,,,2001
35049,1.0,12.0,,,2001
35051,,24.0,,,2001
35053,6.0,23.0,,,2001
35055,3.0,20.0,,,2001
35057,2.0,5.0,,,2001
35059,,1.0,,,2001
35061,8.0,2.0,,,2001
36047,14.0,,,,2001
36081,25.0,,,,2001
36085,6.0,,,,2001
36103,6.0,,,,2001
37011,2.0,,,,2001
37021,2.0,,,,2001
37023,4.0,,,,2001
37027,10.0,,,,2001
37031,10.0,,,,2001
37039,25.0,1.0,,,2001
37043,9.0,1.0,,,2001
37049,10.0,,,,2001
37053,7.0,,,,2001
37055,10.0,1.0,,,2001
37075,22.0,1.0,,,2001
37087,1.0,,,,2001
37089,3.0,,,,2001
37095,1.0,1.0,,,2001
37099,12.0,,,,2001
37103,4.0,,,,2001
37111,12.0,,,,2001
37113,18.0,1.0,,,2001
37115,5.0,,,,2001
37121,4.0,,,,2001
37123,10.0,,,,2001
37173,56.0,,,,2001
37175,4.0,,,,2001
37177,1.0,,,,2001
37189,3.0,,,,2001
37193,,1.0,,,2001
37199,5.0,1.0,,,2001
38003,1.0,,,,2001
38005,244.0,,,,2001
38007,1.0,,,,2001
38009,3.0,,,,2001
38013,1.0,,,,2001
38017,5.0,,,,2001
38019,6.0,,,,2001
38049,1.0,,,,2001
38055,1.0,,,,2001
38059,,1.0,,,2001
38069,1.0,,,,2001
38071,3.0,,,,2001
38079,160.0,,,,2001
38085,110.0,4.0,,,2001
38093,4.0,1.0,,,2001
38095,1.0,,,,2001
38099,1.0,,,,2001
38101,1.0,,,,2001
39009,1.0,,,,2001
39053,1.0,,,,2001
39087,76.0,,,,2001
39153,2.0,1.0,,,2001
39167,4.0,,,,2001
40001,20.0,,,,2001
40011,2.0,,,,2001
40015,31.0,,,,2001
40021,2.0,,,,2001
40031,13.0,,,,2001
40033,4.0,,,,2001
40039,,1.0,,,2001
40041,34.0,1.0,,,2001
40047,2.0,,,,2001
40051,1.0,,,,2001
40067,1.0,,,,2001
40071,6.0,,,,2001
40075,8.0,,,,2001
40079,14.0,2.0,,,2001
40089,8.0,1.0,,,2001
40095,2.0,,,,2001
40099,1.0,,,,2001
40113,27.0,,,,2001
40115,6.0,,,,2001
40123,3.0,,,,2001
40129,3.0,,,,2001
40149,1.0,,,,2001
40153,2.0,,,,2001
41001,10.0,53.0,,,2001
41003,1.0,1.0,,,2001
41005,28.0,5.0,,,2001
41011,1.0,3.0,,,2001
41013,12.0,66.0,,,2001
41015,4.0,16.0,,,2001
41017,81.0,157.0,,,2001
41019,15.0,120.0,,,2001
41021,,1.0,,,2001
41023,23.0,194.0,,,2001
41025,25.0,164.0,,,2001
41027,12.0,3.0,,,2001
41029,8.0,53.0,,,2001
41031,62.0,40.0,,,2001
41033,3.0,40.0,,,2001
41035,53.0,225.0,,,2001
41037,5.0,114.0,,,2001
41039,20.0,86.0,,,2001
41043,8.0,10.0,,,2001
41045,8.0,34.0,,,2001
41047,11.0,11.0,,,2001
41049,10.0,19.0,,,2001
41051,2.0,,,,2001
41057,1.0,,,,2001
41059,23.0,14.0,,,2001
41061,17.0,20.0,,,2001
41063,4.0,35.0,,,2001
41065,41.0,21.0,,,2001
41069,5.0,19.0,,,2001
42029,2.0,,,,2001
42039,1.0,,,,2001
42041,1.0,,,,2001
42045,2.0,,,,2001
42047,6.0,,,,2001
42053,6.0,,,,2001
42083,1.0,,,,2001
42089,2.0,1.0,,,2001
42091,2.0,,,,2001
42103,4.0,,,,2001
42123,3.0,,,,2001
45001,2.0,,,,2001
45003,2.0,2.0,,,2001
45011,,2.0,,,2001
45013,2.0,,,,2001
45015,59.0,1.0,,,2001
45019,21.0,,,,2001
45023,1.0,,,,2001
45025,1.0,1.0,,,2001
45027,5.0,,,,2001
45037,2.0,1.0,,,2001
45039,1.0,,,,2001
45059,1.0,,,,2001
45065,19.0,,,,2001
45071,2.0,,,,2001
45073,6.0,1.0,,,2001
45087,3.0,,,,2001
46005,1.0,,,,2001
46007,7.0,1.0,,,2001
46013,1.0,,,,2001
46017,25.0,2.0,,,2001
46019,,1.0,,,2001
46031,83.0,11.0,,,2001
46033,14.0,35.0,,,2001
46037,2.0,,,,2001
46041,40.0,7.0,,,2001
46047,2.0,7.0,,,2001
46055,2.0,,,,2001
46059,1.0,,,,2001
46063,2.0,1.0,,,2001
46065,1.0,,,,2001
46069,1.0,,,,2001
46071,3.0,1.0,,,2001
46079,1.0,,,,2001
